uri:ID,jenis,nomor,status,tahun,tentang,title,:LABEL
ARS-0586,PERATURAN DAERAH,24,active,2005,"PEMBENTUKAN, SUSUNAN ORGANISASI DAN TATA KERJA KANTOR PERPUSTAKAAN DAN ARSIP DAERAH KABUPATEN TANAH BUMBU.",Peraturan Daerah Kabupaten Tanah Bumbu Nomor 24 Tahun 2005,Peraturan
ARS-0587,PERATURAN DAERAH,32,active,2005,PEMBENTUKAN ORGANISASI DAN TATA KERJA KANTOR PENGELOLAAN DAN ELEKTRONIKA DAN ARSIP DAERAH,Peraturan Daerah Kabupaten Purbalingga Nomor 32 Tahun 2005,Peraturan
ARS-0588,PERATURAN PRESIDEN,24,active,2005,TUNJANGAN PENGELOLAAN ARSIP STATIS BAGI PEGAWAI NEGERI SIPIL DI LINGKUNGAN ARSIP NASIONAL RI,Peraturan Presiden Nomor 24 Tahun 2005,Peraturan
ARS-0589,PERATURAN PEMERINTAH,42,active,2005,JENIS DAN TARIF ATAS JENIS PENERIMAAN NEGARA BUKAN PAJAK YANG BERLAKU PADA ARSIP NASIONAL RI,Peraturan Pemerintah Nomor 42 Tahun 2005,Peraturan
ARS-0590,KEPUTUSAN PRESIDEN,105,active,2004,PENGELOLAAN ARSIP STATIS,Keputusan Presiden Nomor 105 Tahun 2004,Peraturan
ARS-0591,PERATURAN DAERAH,9,active,2004,"PEMBENTUKAN SUSUNAN ORGANISASI DAN TATA KERJA BADAN PENELITIAN PENGEMBANGAN, TELEMATIKA DAN ARSIP DAERAH KABUPATEN BANYUMAS",Peraturan Daerah Kabupaten Banyumas Nomor 9 Tahun 2004,Peraturan
ARS-0592,PERATURAN DAERAH,20,active,2004,"PEMBENTUKAN, KEDUDUKAN, TUGAS, FUNGSI STRUKTUR ORGANISASI DAN TATA KERJA BADAN PENGELOLAAN PERPUSTAKAAN, KEARSIPAN DAN DATA ELEKTRONIK KABUPATEN MAGELANG.",Peraturan Daerah Kabupaten Magelang Nomor 20 Tahun 2004,Peraturan
ARS-0593,PERATURAN DAERAH,31,active,2004,"Pembentukan, Susunan Organisasi dan Tata Kerja Kantor Perpustakaan Umum dan Arsip Daerah",Peraturan Daerah Kota Madiun Nomor 31 Tahun 2004,Peraturan
ARS-0594,PERATURAN DAERAH,5,active,2003,"ORGANISASI DAN TATA KERJA KANTOR LITBANG, PERPUSTAKAAN AN ARSIP DAERAH.",Peraturan Daerah Kabupaten Tanggamus Nomor 5 Tahun 2003,Peraturan
ARS-0595,PERATURAN DAERAH,16,active,2003,PENYELENGGARAAN KEARSIPAN DI LINGKUNGAN KABUPATEN JAYAPURA.,Peraturan Daerah Kabupaten Jayapura Nomor 16 Tahun 2003,Peraturan
ARS-0596,PERATURAN DAERAH,47,active,2002,PENYELENGGARAAN KEARSIPAN DI LINGKUNGAN PEMERINTAH PROPINSI BANTEN,Peraturan Daerah Provinsi Banten Nomor 47 Tahun 2002,Peraturan
ARS-0597,KEPUTUSAN PRESIDEN,115,active,2001,"PEMBENTUKAN TIM PENATAAN KELEMBAGAAN, KEPEGAWAIAN, KEKAYAAN NEGARA DAN PERALATAN, KEUANGAN SERTA DOKUMEN DAN ARSIP PADA DEPARTEMEN/KANTOR MENEG/KANTOR MENTERI MUDA/KANTOR MENTERI NEGARA KOORDINATOR YANG DIBENTUK/DIHAPUS/DIGABUNGKAN/DIUBAH STATUSNYA",Keputusan Presiden Nomor 115 Tahun 2001,Peraturan
ARS-0598,PERATURAN DAERAH,8,active,2001,"PEMBENTUKAN, KEDUDUKAN, TUGAS POKOK, FUNGSI DAN SUSUNAN ORGANISASI BADAN INFORMASI, KOMUNIKASI DAN KEHUMASAN, BADAN KOORDINASI PEMBANGUNAN LINTAS KABUPATEN / KOTA PROPINSI JAWA TENGAH WILAYAH I, WILAYAH II, DAN WILAYAH III , BADAN KEPEGAWAIAN DAERAH, BADAN PENDIDIKAN DAN PELATIHAN, BADAN PENGELOLAAN DAN PENGENDALIAN DAMPAK LINGKUNGAN, BADAN KESATUAN BANGSA DAN PERLINDUNGAN MASYARAKAT, BADAN PENANAMAN MODAL, BADAN PENGAWAS, BADAN BIMBINGAN MASSAL KETAHANAN PANGAN, BADAN PENELITIAN DAN PENGEMBANGAN, BADAN PERENCANAAN PEMBANGUNAN DAERAH, BADAN ARSIP DAERAH, DAN BADAN PEMBERDAYAAN MASYARAKAT PROPINSI JAWA TENGAH",Peraturan Daerah Provinsi Jawa Tengah Nomor 8 Tahun 2001,Peraturan
ARS-0599,PERATURAN DAERAH,38,active,2001,PEMBENTUKAN SUSUNAN ORGANISASI DAN TATA KERJA BADAN ARSIP PROPINSI DAERAH ISTIMEWA ACEH,Peraturan Daerah Provinsi Nanggroe Aceh Darussalam Nomor 38 Tahun 2001,Peraturan
ARS-0600,PERATURAN DAERAH,38,active,2001,PEMBENTUKAN SUSUNAN ORGANISASI DAN TATA KERJA BADAN ARSIP PROPINSI DAERAH ISTIMEWA ACEH,Peraturan Daerah Provinsi Nanggroe Aceh Darussalam Nomor 38 Tahun 2001,Peraturan
ARS-0601,KEPUTUSAN PRESIDEN,25,active,2000,"PEMBENTUKAN TIM PENATAAN PEGAWAI NEGERI SIPIL KEKAYAAN NEGARA DAN PERALATAN, KEUANGAN, DOKUMEN DAN ARSIP PADA DEPARTEMEN/KANTOR MENTERI NEGARA/MENTERI NEGARA KOORDINATOR YANG DIHAPUS/DIGABUNG/DIUBAH STATUSNYA",Keputusan Presiden Nomor 25 Tahun 2000,Peraturan
ARS-0602,PERATURAN DAERAH,6,active,2000,PENYELENGGARAAN KEARSIPAN DILINGKUNGAN PEMERINTAH PROPINSI JAWA BARAT,Peraturan Daerah Provinsi Jawa Barat Nomor 6 Tahun 2000,Peraturan
ARS-0603,PERATURAN DAERAH,36,active,2000,PEMBENTUKAN DAN ORGANISASI KANTOR ARSIP KABUPATEN BANTUL.,Peraturan Daerah Kabupaten Bantul Nomor 36 Tahun 2000,Peraturan
ARS-0604,PERATURAN DAERAH,2,active,1996,PEMBENTUKAN ORGANISASI DAN TATAKERJA KANTOR ARSIP DAERAH PROPINSI DAERAH TINGKAT I LAMPUNG,Peraturan Daerah Provinsi Lampung Nomor 2 Tahun 1996,Peraturan
ARS-0605,KEPUTUSAN PRESIDEN,34,active,1995,TUNJANGAN ARSIPARIS,Keputusan Presiden Nomor 34 Tahun 1995,Peraturan
ARS-0606,PERATURAN DAERAH,7,active,1994,PEMBENTUKAN KANTOR ARSIP DAERAH PROPINSI DAERAH ISTIMEWA YOGYAKARTA,Peraturan Daerah Provinsi DI Yogyakarta Nomor 7 Tahun 1994,Peraturan
ARS-0607,PERATURAN DAERAH,8,active,1994,ORGANISASI DAN TATAKERJA KANTOR ARSIP DAERAH PROPINSI DAERAH ISTIMEWA YOGYAKARTA,Peraturan Daerah Provinsi DI Yogyakarta Nomor 8 Tahun 1994,Peraturan
ARS-0608,KEPUTUSAN PRESIDEN,92,active,1993,"KEDUDUKAN, TUGAS, FUNGSI, SUSUNAN ORGANISASI DAN TATA KERJA ARSIP NASIONAL REPUBLIK INDONESIA",Keputusan Presiden Nomor 92 Tahun 1993,Peraturan
ARS-0609,PERATURAN DAERAH,1,active,1993,"PEMBENTUKAN, ORGANISASI DAN TATA KERJA KANTOR ARSIP DAERAH PROPINSI DAERAH TINGKAT I NUSA TENGGARA TIMUR,",Peraturan Daerah Provinsi Nusa Tenggara Timur Nomor 1 Tahun 1993,Peraturan
ARS-0610,PERATURAN DAERAH,5,active,1990,"PEMBENTUKAN, ORGANISASI DAN TATA KERJA KANTOR ARSIP DAERAH PROPINSI DAERAH ISTIMEWA ACEH",Peraturan Daerah Provinsi Nanggroe Aceh Darussalam Nomor 5 Tahun 1990,Peraturan
ARS-0611,PERATURAN PEMERINTAH,34,superseded,1979,PENYUSUTAN ARSIP,Peraturan Pemerintah Nomor 34 Tahun 1979,Peraturan
ARS-0612,KEPUTUSAN PRESIDEN,26,active,1974,ARSIP NASIONAL REPUBLIK INDONESIA,Keputusan Presiden Nomor 26 Tahun 1974,Peraturan
ARS-0613,UNDANG-UNDANG,7,superseded,1971,KETENTUAN-KETENTUAN POKOK KEARSIPAN,Undang-Undang Nomor 7 Tahun 1971,Peraturan
ARS-0614,PERATURAN PRESIDEN,19,active,1961,POKOK-POKOK KEARSIPAN NASIONAL,Peraturan Presiden Nomor 19 Tahun 1961,Peraturan
